No.;Time;Comment;Scramble;Date;P.1
11111;7.15;;F' L2 F2 R2 U2 B U2 F' D2 F L R D2 F' L2 U' L R' B;2026-02-28 13:17:05;7.15
11112;7.90;;B2 R2 L' U2 D R F U D' R2 D2 L2 U2 B2 D2 F' B2 R2 B' U2 B;2026-03-02 16:48:37;7.9
11113;10.11;;U' B2 U2 L' B2 D2 L B2 L' U2 B2 F2 D' F D2 U' F' D2 B2 D';2026-03-02 16:49:24;10.11
11114;11.84;;D2 U2 F' L2 D2 B' L2 B F2 R2 F' L B2 U' B L2 D2 B2 D' B F;2026-03-02 16:49:44;11.84
11115;12.68;;U' F' D' R2 L' U' B2 L' B2 L' U2 R U2 R F2 U2 F2 B L2;2026-03-02 16:50:04;12.68
11116;13.29;;B2 R F2 L' R D2 F2 R' D2 F2 R2 D' R' B' D2 F' D' U' B' U2;2026-03-02 16:50:30;13.29
11117;8.00;;U' L' D2 R2 D2 R2 F2 R2 B2 D' B2 U' R2 F' U B L' R' B' D' B';2026-03-02 16:50:53;8.0
11118;10.39;;B R2 U2 B F' R2 F L2 F U2 D F2 R' U L' R' F2 L2 F R;2026-03-02 16:51:10;10.39
11119;13.32;;F2 U' R2 B2 L2 U2 F2 U F2 L2 F2 U F' L B L' B' U L2 R U2;2026-03-02 16:51:34;13.32
11120;12.98;;R2 L U' D' L2 D' R' U' F' U' L2 U F2 U L2 U2 B2 U F2 R2 D;2026-03-02 16:51:58;12.98
11121;10.29;;D F' U2 B' D2 B' U' R' D2 L' B2 U2 B2 R' U2 B2 L' B2 F' R;2026-03-02 16:52:23;10.29
11122;9.50;;B2 R2 F2 R2 U' R2 D B2 D' B' L' R2 U B L U2 F D';2026-03-02 16:52:42;9.5
11123;8.30;;F2 D B' L D' L' B2 L' F' L2 U2 D2 B2 L2 F R2 U2 F R2 L';2026-03-02 16:53:03;8.3
11124;9.21;;B D B2 U' L2 F2 D2 L2 F2 D2 U' R2 F' R' U2 B D U' L D;2026-03-02 16:53:20;9.21
11125;11.25;;R U F L2 U B2 R2 U2 B2 U' B2 U2 L2 U2 L' U' R' F' D2 L' U';2026-03-02 16:53:36;11.25
11126;7.66;;L' B' U' F2 D B2 D B2 L2 F2 U2 F2 R2 D' B' R2 F R' F U L;2026-03-05 12:31:16;7.66
11127;9.93;;R' D2 B R2 U R2 D L' R2 D' R2 B2 D' F2 R2 B2 L2 U R2 L2;2026-03-05 12:31:34;9.93
11128;11.22;;U L2 B2 R2 D' F2 L2 D R2 F2 U' R D U' L2 F' R F D' F';2026-03-05 12:31:53;11.22
11129;9.29;;U' L2 U' B2 D R2 U' F2 L2 D2 L2 D L F' L' R' U' F2 U L2 U;2026-03-05 12:32:13;9.29
11130;11.15;;U2 F2 U2 R B2 L D2 U2 F2 L' D2 L D R B U2 F' D' L2 U' L';2026-03-05 12:32:34;11.15
11131;11.61;;D' F' R' D2 L2 D2 F2 U2 F2 L D2 L2 U2 D' B2 R B R' D2 B';2026-03-05 12:33:16;11.61
11132;9.09;;L' U2 F2 D' L' D' R' F' R2 U2 B2 R2 L2 D' R2 U' D2 R2 U2 R;2026-03-05 12:33:35;9.09
11133;9.17;;F' U2 R2 L' U R2 D' B' U R B2 L2 B2 U R2 U' F2 D2 F2 L2 U;2026-03-05 12:33:55;9.17
11134;9.83;;R L2 B2 D L2 U' R2 U R2 F2 U' L2 U2 F D R D' L' D' L2 R;2026-03-05 12:34:11;9.83
11135;8.21;;L U' B R B2 L F' B2 D R D2 L B2 R' F2 R D2 L B2 L2;2026-03-05 12:34:30;8.21
11136;8.73;;B' D F' B L D' R F' U' L F2 L B2 L F2 R' F2 D2 R B2;2026-03-05 12:34:46;8.73
11137;9.84;;L D' F2 L B2 U2 B2 R2 U2 R' B2 F' R D U' L' R' D2;2026-03-05 12:35:03;9.84
11138;9.45;;L' R2 U' L2 D2 B2 D' L2 D' F2 L2 R F D2 F L' F U R D';2026-03-05 12:35:30;9.45
11139;11.63;;L2 D B2 R U' F' U2 R' D' L2 F2 B2 D2 L2 U R2 F2 D F2 U;2026-03-05 12:35:50;11.63
11140;8.52;;L F' U L2 B L' B2 D' F L U2 L D2 F2 L D2 F2 L2 U2 F2;2026-03-05 12:36:30;8.52
11141;7.61;;F2 D B L' U' D' R2 D2 L F' L2 F2 D2 F' R2 F D2 B' U2 B2;2026-03-05 12:36:59;7.61
11142;10.36;;D' F L2 D L' D2 R' F U2 B L2 B R2 L2 D2 B D2 R2 D' B;2026-03-05 12:37:17;10.36
11143;10.45;;F2 U B2 D R2 U B2 D' L2 U' B' L F2 R2 U B L' F' R2 U;2026-03-05 12:37:39;10.45
11144;11.17;;R' D' B L B2 U2 R' U R' B2 U2 R' D2 R L U2 F2 U2 L D;2026-03-05 12:37:57;11.17
11145;10.64;;D2 R F' U B2 L' D F2 U F2 D2 B' R2 F U2 B' U2 R2 U2 B2;2026-03-05 12:38:25;10.64
11146;9.33;;B2 R2 U R2 F2 D2 R2 F' U2 B R2 F2 D' R D B2 D' L' F';2026-03-05 12:38:43;9.33
11147;9.32;;D F2 U' F2 L' D2 B R2 D R2 U2 F2 R2 D B2 U' R2 D' F2 R' U2;2026-03-05 12:39:08;9.32
11148;10.36;;U2 F' R F' U L F' B D' F2 R2 U2 D' F2 D2 B2 D' L2 F';2026-03-05 12:39:25;10.36
11149;9.81;;D L2 U' F2 D B2 U R2 U2 F2 L B U' L' F R F2 D B' U F';2026-03-05 12:39:44;9.81
11150;11.99;;U' L F2 R2 F2 R' B2 F2 L D2 R' F2 L B' L2 D R2 B D' L;2026-03-05 12:40:05;11.99
11151;8.15;;B2 D2 B U2 B' L2 D2 U2 R2 B' D2 F' D' R' B L F L' R2 B2 D;2026-03-05 17:49:58;8.15
11152;8.38;;B R2 F' L' D R L' F R2 U' F2 B2 D' R2 U' F2 D R2 D B';2026-03-05 17:50:14;8.38
11153;8.82;;U' D2 B' R' U' L2 F L F2 R D2 B2 L2 U2 R F2 B2 U' F2 R;2026-03-05 17:50:33;8.82
11154;9.70;;L' F D2 L2 B' R2 F L2 B' L2 D' B U' F' L' D' R' B';2026-03-05 17:50:56;9.7
11155;9.57;;R F R2 U' L U' F B' D2 L2 F2 D F2 L2 U L2 U L2 B2 L;2026-03-05 17:51:21;9.57
11156;11.76;;L2 F' D2 B' L2 B2 F U2 B D2 L2 U B' R2 B' L D L2 F' R' B;2026-03-05 17:51:46;11.76
11157;9.66;;D R' L2 F' L2 B L2 U2 B D2 F' R2 D2 F2 U B' U2 B2 U' B2 L;2026-03-05 17:52:07;9.66
11158;11.67;;U' L2 D' U2 L2 U' L2 F2 R2 D L2 D' F R' U F2 R2 D' R B2;2026-03-05 17:52:23;11.67
11159;10.36;;B D' B L F' D B' R2 D2 L' F2 L2 D2 L U2 L F2 U2 F U';2026-03-05 17:52:44;10.36
11160;9.12;;U F D2 R' F L' D' L U2 L' F2 D2 F2 R' D2 L' U2 B2 U L';2026-03-05 17:53:03;9.12
11161;9.96;;F2 L2 B L2 F2 U2 L2 D2 F' U2 L2 F' L' D2 R' F' D L' B U' L';2026-03-05 17:53:27;9.96
11162;11.01;;D2 F' R B2 R2 U' L2 D2 L2 U B2 U F2 D' L D2 F D2 B R F';2026-03-05 17:53:47;11.01
11163;10.29;;B L F2 R2 D R2 B2 U F2 L2 U R2 D B U L D B2 L F2;2026-03-05 17:54:07;10.29
11164;11.67;;F D2 F2 R2 D2 B' R2 F L2 R' F L B L' U R' B2 D B';2026-03-05 17:54:25;11.67
11165;9.58;;F2 U F D2 L2 D2 L2 F' L2 B' F' R2 U2 L F U' R2 B R' F;2026-03-05 17:54:46;9.58
11166;9.24;;F B' U2 L U' B' U' F' D2 B D2 F' L2 F2 U2 L2 U2 B R2 U' R';2026-03-05 17:55:08;9.24
11167;8.22;;R' U' L' D L2 D' L2 D2 U' F2 U F2 R B L B2 F' L2 R';2026-03-05 17:55:26;8.22
11168;10.92;;L' F' D R2 U L2 B2 R2 D2 R2 U B2 D2 B2 F' D' L2 R B U R;2026-03-05 17:55:44;10.92
11169;11.78;;L2 R' U2 R' B2 L' U2 F2 R' D B2 F' L' F L' F2 L U;2026-03-05 17:56:04;11.78
11170;8.82;;R2 D2 L2 F R2 B' D2 B2 R2 D2 R2 L F2 L B2 U' F2 R B R2;2026-03-05 17:56:30;8.82
11171;10.37;;D2 B2 F L2 R2 F' L2 B F' R2 U2 R D R2 U B2 U2 R' F L' D';2026-03-05 17:56:50;10.37
11172;10.10;;B' D2 B' L2 D R2 B' U B2 D2 R B2 D2 R F2 R' U2 B2 L' D';2026-03-05 17:57:09;10.1
11173;8.84;;L B2 F2 D F2 L2 D2 B2 D2 U' R2 D F' D2 B' R2 F' D L U2;2026-03-05 17:57:27;8.84
11174;9.46;;U' B L2 F' R F B2 R2 U' L2 D' F2 U B2 U' B2 D B2 F' L;2026-03-05 17:57:45;9.46
11175;10.20;;U B' R U2 R2 U2 R D2 U2 B2 D L F' R' U' L' U;2026-03-05 17:58:02;10.2
11176;11.20;;R2 F2 D2 F' L2 B U2 L2 D2 L2 F R' U' F' D' B' R2 D L R2;2026-03-05 17:58:21;11.2
11177;10.85;;F U F2 D2 R2 D2 L2 D B2 F2 U F' D U' B D2 L U' R' B;2026-03-05 17:58:41;10.85
11178;8.98;;U B L D2 R B2 U2 B2 D2 R U2 F2 R' B' R B F D' R U;2026-03-05 17:59:00;8.98
11179;12.22;;B' D2 F' L2 R2 U2 R2 B D2 F D2 U' B2 R D' L' F L' U F';2026-03-05 17:59:18;12.22
11180;11.07;;U2 B D F R D L2 F R F2 U2 F2 L2 B2 R2 D F2 U' R2 U;2026-03-05 17:59:37;11.07
11181;9.58;;U L2 F2 U L' B R' F' U' L2 F R2 B D2 F U2 B L2 F2 U2 L2;2026-03-05 17:59:57;9.58
11182;8.79;;U2 F' B' U D' B L' U2 B2 U B2 L2 U R2 B2 L2 B2 U F' D L;2026-03-05 18:00:16;8.79
11183;10.89;;R F R2 D2 F U2 B2 R2 D2 B' R2 D R B' D' B' R2 D F;2026-03-05 18:00:32;10.89
11184;12.25;;F' L2 D2 L2 D2 B' L2 B2 F D2 U' B' D' F L' R F2 L' D2 F';2026-03-05 18:00:53;12.25
11185;9.35;;B2 U2 L2 B2 L2 U B2 D U2 R2 D L' B F' R B R D' R;2026-03-05 18:01:14;9.35
11186;10.91;;B' U B2 F' D2 F2 R2 D2 F' U2 F' U2 R B' F2 R' U' L' U' F;2026-03-05 18:01:31;10.91
11187;10.16;;F2 L U2 L U2 R2 B2 D2 R F2 R2 F2 U B' R' U' L F R' D2 L2;2026-03-05 18:01:58;10.16
11188;8.49;;L2 R2 U' R2 B2 U2 B2 U B2 U2 R D U' F' R' U2 L2 F' D2 R;2026-03-05 18:02:18;8.49
11189;8.86;;F2 R B2 D2 L F2 U2 B2 R' B2 L B' D' B' L' R F U' L2 R';2026-03-05 18:02:34;8.86
11190;10.42;;R F2 L2 U' F2 U' F2 R2 D2 L2 D2 U' L2 B U' F L' B2 F' U2 B;2026-03-05 18:03:00;10.42
11191;8.38;;D' R' L' B2 D2 B D L2 U2 B D2 L2 B L2 F L2 B2 R2 U' B;2026-03-05 18:03:22;8.38
11192;10.35;;D R' D' B2 L B' D L' U D2 L2 B' R2 B' U2 B2 R2 U2 L2 B;2026-03-05 18:03:42;10.35
11193;9.90;;F' U2 B' D2 U2 L2 B2 F' R2 B2 D R2 U L D' U' R B' F;2026-03-05 18:03:59;9.9
11194;11.93;;F' B2 R U L' D' R2 D2 B' L2 D2 F2 U B2 D L2 U F2 L2;2026-03-05 18:04:20;11.93
11195;9.61;;B2 R B' D' F2 L' U2 F R2 B2 U2 R2 B2 U L2 B2 D' L2 B2 D' L';2026-03-05 18:04:42;9.61
11196;8.37;;U2 L2 U2 F' U2 B D2 B' F D2 F' U B D F' U2 L U' F R2 F';2026-03-05 18:05:00;8.37
11197;8.43;;D' F U' L2 U F2 D2 U L2 D F2 U' L2 B F D R U' B D B';2026-03-05 18:05:16;8.43
11198;10.41;;B' R D2 L D2 L' B2 L R2 B2 R' U2 D' L' B F' L B U' F;2026-03-05 18:05:38;10.41
11199;9.94;;D B U' L U' R2 B' L B2 U2 R' F2 D2 F2 L U2 F2 R' D;2026-03-05 18:05:56;9.94
11200;8.98;;F R2 F2 R' F' B R U B' L2 B2 L2 U2 L2 D2 F2 U' L2;2026-03-05 18:06:15;8.98
11201;8.73;;D' L B' R2 D' R' F2 L' F U2 F' D2 B2 U2 B' L2 B2 R2 D2 B R';2026-03-05 18:25:55;8.73
11202;9.12;;L2 B2 U' B2 F2 L2 U B2 U' F2 L2 R' B2 R' B2 U B' D' L2 R' F;2026-03-05 18:26:13;9.12
11203;10.68;;U' R B2 D2 B2 D2 L U2 L' D2 L U2 B' L2 D' B' U L2 D2 F';2026-03-05 18:26:30;10.68
11204;8.84;;U F L' B D R2 U' L' U B2 L2 U' L2 U2 D B2 D R2 L;2026-03-05 18:26:52;8.84
11205;9.68;;D L2 B2 L2 R2 D F2 D2 U' F L2 R D F D2 R' D2 R D';2026-03-05 18:27:10;9.68
11206;9.24;;D2 L' U L2 U F R B2 U F R2 U2 R2 U2 F2 L2 F R2 F' U2 D2;2026-03-05 18:27:30;9.24
11207;9.49;;B2 F2 D B2 D L2 U B2 R2 U2 B' F L D' U2 R D2 L' U;2026-03-05 18:27:48;9.49
11208;9.27;;L' F R2 U2 B R2 F' L2 F' R2 F L2 R F U' R2 D R D2 F2 D2;2026-03-05 18:28:05;9.27
11209;8.92;;F L2 F' U2 L2 F U2 R2 D2 B' U2 F R' F L2 B U R B2 U F2;2026-03-05 18:28:23;8.92
11210;11.00;;R' L2 U' F R B' U F2 L U2 F2 R' U2 L U2 R B2 L2 D2 F;2026-03-05 18:28:45;11.0
11211;10.44;;D F2 R2 B D F2 R U L2 F2 D2 L' U2 D2 F2 R' B2 D2 R' F2 U';2026-03-05 18:29:06;10.44
11212;10.82;;B2 R2 D2 U2 L' U2 R F2 D2 U2 L' D' L2 B' L F' D' F' D' U';2026-03-05 18:29:24;10.82
11213;9.31;;L' D B' R2 F U2 B2 F' L2 B' U2 L2 R' U L R2 D R' D2;2026-03-05 18:29:44;9.31
11214;10.45;;F2 U' D2 B R2 U2 R D R D2 L2 F2 L D2 B2 L' F2 R' U2 B2;2026-03-05 18:30:02;10.45
11215;11.80;;F2 L U' L2 D2 F2 B' R F R2 F U2 R2 B' U2 L2 F' R2 B';2026-03-05 18:30:26;11.8
11216;9.51;;U2 F' B2 R2 U2 R2 D' F2 U' L2 B2 U' F2 U' F' U' L U R' U L;2026-03-05 18:31:18;9.51
11217;12.01;;U' D2 R U F' D' L B' U' R2 L2 F2 U' L2 D R2 F2 D F2 L2;2026-03-05 18:31:36;12.01
11218;9.90;;B' L2 B2 D R U' L' R2 U2 F2 L2 F' D2 F D2 R2 F' B' L2 D L';2026-03-05 18:31:58;9.9
11219;10.18;;D L' D2 R F2 U2 R F2 U2 L U2 R F D U' F2 L' F U' R2 F;2026-03-05 18:32:17;10.18
11220;9.65;;F' U2 F2 R D F D2 F' B2 U R2 F2 U' L2 D F2 D' B2 U;2026-03-05 18:32:38;9.65
11221;8.55;;B R' D2 F2 D2 U' B2 U' B2 F2 L2 U' R2 F' L U2 F D' B U' L';2026-03-05 18:32:56;8.55
11222;10.73;;B' R2 B2 L2 F2 R2 D' B2 U2 R2 D R B2 L B L2 U' L' F' R';2026-03-05 18:33:31;10.73
11223;8.62;;R' B' F2 U' L2 D R2 U F2 D2 F2 L2 D' B' D L R2 D B2 F L';2026-03-05 18:34:06;8.62
11224;10.55;;B U2 B D2 L2 B2 D2 B' D2 U2 B2 U2 L' U2 R' B R2 D' B' D U;2026-03-05 18:34:26;10.55
11225;9.62;;F U2 L2 F2 L2 B2 D L2 U' L2 R2 D L' B L2 D' F2 D R' D2 U';2026-03-05 18:34:46;9.62
11226;9.64;;L2 F' B2 R' D2 F' R B L' B2 U2 L2 D B2 L2 F2 R2 D' L2 U F2;2026-03-05 18:35:08;9.64
11227;10.70;;R D2 R' U2 F2 R B2 L' B2 U2 L' F2 D B2 R F' L U2 R2 F U';2026-03-05 18:37:25;10.7
11228;11.18;;U' F D2 F L2 B F2 L2 R2 D2 F R2 L F U' B' R2 D2 R2 B2 R2;2026-03-05 18:37:47;11.18
11229;9.79;;L2 U' R2 B2 D2 L2 B2 D2 L2 U B2 D2 R' F2 L' B' U R' D R F;2026-03-05 18:38:18;9.79
11230;10.48;;D2 F' U2 R U D L' U F R D2 F2 R U2 L' F2 D2 R' D2 B2 D2;2026-03-05 18:38:38;10.48
11231;8.88;;L' U' L2 U2 F2 R2 F2 U F2 U2 R2 B D2 R' U B D' R2 U';2026-03-05 22:36:28;8.88
11232;10.97;;D F2 D' L2 B2 L2 U2 R2 F2 D U2 R2 B D L B D' B L D' U2;2026-03-05 22:36:46;10.97
11233;11.56;;D2 F2 R2 U L2 D R2 U' B2 D F' D2 B' L U B' F L' R2;2026-03-05 22:43:25;11.56
11234;12.57;;U' F2 U' B2 D' U2 F2 L2 F2 L2 R U F' D' L' B' U2 L R' U';2026-03-05 22:43:48;12.57
11235;7.93;;L2 B2 F2 D L2 U' L2 D2 U' L2 F2 D2 R' F' L2 D U2 F R2 B' F';2026-03-05 22:44:11;7.93
11236;9.00;;L2 D2 L' F2 L' U2 R U2 L2 B2 F2 R' B' D R2 B U F R B;2026-03-05 22:46:10;9.0
11237;18.52;;L D' F R2 B2 D2 F' L2 R2 D2 F D2 L2 D2 R D F2 U2 B' F' U;2026-03-05 22:46:31;18.52
11238;11.61;;L2 F L' F' U B U R' L' D' F2 R2 U2 D F2 D2 F2 R2 D';2026-03-05 22:48:15;11.61
11239;9.09;;F L2 D' F2 U' L2 R2 D' L2 D2 L2 R2 F L' R' F L U F' D' B;2026-03-05 22:49:14;9.09
11240;11.84;;B2 D F' R2 B U2 F R2 F' D2 L2 B2 L2 R2 D' B2 F' R U2 F' D2;2026-03-05 22:49:32;11.84
11241;12.95;;L B R' B2 R D2 R B2 L' F2 D2 R' U2 B' L B' U F U2 L;2026-03-05 22:49:58;12.95
11242;9.89;;D F2 R2 U' R2 U2 L2 F2 L2 F2 U2 L B' R2 U' R2 B D' F' L' F2;2026-03-05 22:50:29;9.89
11243;9.36;;D' R F2 R U' F B R F R' U2 R F2 U2 R' B2 L' D2 L' U2 B';2026-03-05 22:50:48;9.36
11244;9.97;;U' R B2 R' F2 D2 B2 D2 R2 D2 R2 F U F2 L' B U2 B D;2026-03-05 22:51:24;9.97
11245;11.37;;B' U2 R D F U B' R D F2 U2 F2 U2 R2 U2 R' D2 R' F2 R2;2026-03-05 22:51:46;11.37
11246;13.14;;L2 R2 U2 B' L2 F' D2 L2 B D2 R' F R' B R U' L2 B2 U2;2026-03-05 22:52:44;13.14
11247;9.66;;F2 D L B2 F2 R' F2 U2 F2 D2 L U2 B L R2 B' R D2 U';2026-03-05 22:53:21;9.66
11248;9.90;;L2 U2 R2 B' R2 B' D2 F2 R2 F' D2 B L F' L2 B2 F2 U' F2 U2 L';2026-03-05 22:53:39;9.9
11249;9.93;;D' R' D F2 R2 U' L' F' R2 D R2 L2 B2 U' D2 R2 D' B2 D F R2;2026-03-05 22:54:01;9.93
11250;9.82;;B2 R2 F2 D' L2 U L2 U2 B2 D B2 F' D2 U F D L F U2 R';2026-03-05 22:54:24;9.82
11251;9.80;;U' R' B L F2 U L2 D B R' F2 L D2 L' U2 F2 U2 L' B2 R2;2026-03-05 22:54:47;9.8
11252;8.79;;F U B' L D2 L F2 R F2 D2 L2 R' F2 R' D R' U L F U2;2026-03-05 22:55:14;8.79
11253;9.20;;L B R2 U' L2 U F2 L2 D L2 B2 U2 B2 R U B2 U' F2 L';2026-03-05 22:55:43;9.2
11254;9.48;;L B U' L2 R2 D' L2 F2 D' L2 D2 R2 B2 U2 L' B' D2 R' B2 U' F;2026-03-05 22:56:03;9.48
11255;9.34;;D' B R2 D2 F U2 B' L2 B2 U2 B' U2 F2 L U' R2 B2 R2 F' L2 U2;2026-03-05 22:56:33;9.34
11256;8.82;;D2 B2 U' L2 U' B2 D' F2 U' R' D' L2 D' B' U' L D F D';2026-03-05 22:58:12;8.82
11257;10.49;;L U2 B2 L2 U' R F' U2 R2 D' R2 U F2 U2 F2 B2 D R2 D F U';2026-03-05 22:58:31;10.49
11258;10.69;;F' R B' U' L' D B U' F2 D' F2 R2 U B2 L2 F2 D' R2 B2 L B;2026-03-05 22:58:49;10.69
11259;10.53;;U R2 D F2 R2 F2 U L2 U F2 D' F U L B2 U2 F' D2 U F';2026-03-05 22:59:40;10.53
11260;7.75;;D R' L2 B2 U2 F2 D' B2 F2 D F2 R2 L D2 B' L2 D F D2 F';2026-03-05 22:59:59;7.75
11261;8.78;;B2 D F2 R2 F2 L2 D' U R2 U' F' D2 R B2 F U2 B' L F2 R';2026-03-05 23:00:15;8.78
11262;8.87;;D2 R' U' L2 U R2 U F2 D' B2 U' B2 R2 D' F R' B' D' R2 B2 D;2026-03-05 23:00:33;8.87
11263;10.46;;U' L' D' F' R L' B U' D' L' F2 U B2 U' L2 D B2 L2 U2;2026-03-05 23:01:00;10.46
11264;9.30;;L D' F2 L2 D' L2 B2 L2 R2 U F2 U L' D L' F D' R2 B R';2026-03-05 23:01:21;9.3
11265;11.34;;U2 D F' B2 R2 D' R2 U R' U2 L2 B2 U F2 U R2 F2 L2 D2;2026-03-05 23:01:38;11.34
11266;7.66;;R F2 D2 F2 D F2 U' F2 L2 D2 F2 R2 U2 L' B D' R2 U' R2 U2 R2;2026-03-05 23:02:12;7.66
11267;9.76;;F R D' F2 D B2 R2 B2 L2 D2 R2 D R' D' R D2 L B U2 F;2026-03-05 23:02:28;9.76
11268;8.79;;U F R L2 F2 D2 B' D2 L2 B' L2 F U2 F2 R B' D L2 U' F L;2026-03-05 23:02:47;8.79
11269;12.49;;B R' D F2 D2 F2 D B2 R2 F2 U2 R D B2 L' U' B' L2;2026-03-05 23:03:07;12.49
11270;8.92;;R B2 D L2 U B2 F2 D' U' R2 F2 U' F2 B' U' F' D2 L D' L2 U';2026-03-05 23:03:30;8.92
11271;10.18;;D2 F2 L B R D' L B2 R2 F R2 F L2 F D2 F' D2 B' L';2026-03-05 23:03:57;10.18
11272;11.89;;F2 R' B2 U2 B2 R B2 R' D2 L U2 L2 B' D R2 B2 U' R U2 B L';2026-03-05 23:04:15;11.89
11273;14.82;;B' U2 B R2 B' R2 D2 R2 U2 B U2 R' B' U2 L2 F D L F U2;2026-03-05 23:04:38;14.82
11274;10.77;;D2 L' U2 L2 B' D2 F2 D2 F U2 B D2 U2 R' U R' B2 U2 R D;2026-03-05 23:05:17;10.77
11275;8.77;;B2 D B2 D2 F2 U F2 R2 F2 R2 D B2 F' U' L B2 D2 U' F' L2 U;2026-03-05 23:08:37;8.77
11276;9.02;;F' L B2 U2 B2 D2 L U2 F2 R B2 R2 D2 U F' U2 B' D F' D2 L;2026-03-05 23:09:03;9.02
11277;9.52;;R2 B R2 F' B2 R' D' B' L' D2 B' D2 F2 D2 F D2 B' L2 D2 B;2026-03-05 23:09:23;9.52
11278;9.71;;B2 R2 U F2 L2 U2 R2 U R2 U2 R2 U' R' U2 F' L2 D2 L' D U2 F';2026-03-05 23:09:40;9.71
11279;8.05;;B L2 U' B2 L2 D2 F2 L2 D R2 U' L2 B' R D' L2 U B F2 U;2026-03-05 23:10:13;8.05
11280;9.89;;B2 D' R2 D2 F2 L2 D2 F2 L2 D B L R2 U2 F' D U' B D2 R';2026-03-05 23:10:31;9.89
11281;8.28;;R2 D F2 L' F R2 F2 R' L2 D' L2 B2 U' F2 L2 D' B2 R2 B2 F';2026-03-05 23:10:50;8.28
11282;11.33;;U2 B D2 B2 D R2 U' R2 D L2 R2 F2 L' U B2 F2 D F' L B';2026-03-05 23:11:18;11.33
11283;10.93;;B2 F2 U B2 D' L2 R2 D2 L2 U2 B' U F' R B D' R B2 F2 L;2026-03-05 23:11:38;10.93
11284;11.31;;D' B U2 F2 U2 L' U2 B2 L R' F2 U2 B' D' L' F R D2 L;2026-03-05 23:12:19;11.31
11285;8.23;;D' R2 D B2 F2 D B2 L2 R2 B' R' B' D F R' U2 F' D' L2;2026-03-05 23:12:38;8.23
11286;9.59;;R F2 R F2 L' D2 F2 R D2 R2 F2 D2 B L' R U' R D2 U2 B2 F2;2026-03-05 23:12:58;9.59
11287;8.95;;F2 U2 R2 B2 D F2 R2 F2 L2 U B D2 R' B' L2 R D' R F2;2026-03-05 23:13:39;8.95
11288;10.83;;U B2 D R2 F2 L' F U' F2 U L2 D2 F2 D' R2 D2 L2 B2 U' R' F2;2026-03-05 23:14:05;10.83
11289;10.48;;B2 L2 B2 U F2 U F2 L2 R' B L' F R' D2 L2 D L F;2026-03-05 23:14:30;10.48
11290;10.15;;F D' L2 U2 D' B U B R' L2 D R2 F2 D2 F2 U' L2 D' L2 U2 B2;2026-03-05 23:14:51;10.15
11291;10.60;;R2 F' L2 R2 F D2 B' F' R2 D2 L2 D' R' B' F L F' L2 B2 D2;2026-03-05 23:15:09;10.6
11292;9.67;;L U2 B D L2 D2 R2 F2 L2 U R2 D' R' B2 U2 B R' F2 U';2026-03-05 23:15:29;9.67
11293;11.56;;R2 D' L' F D' F R' B2 U B2 D R2 B2 U2 F2 U D B U;2026-03-05 23:15:46;11.56
11294;9.16;;F U2 L2 B' F' U2 R2 B' D2 U2 B U2 L' B F D' F R U L2 U2;2026-03-05 23:17:07;9.16
11295;10.39;;D B2 D2 U2 F U2 B' D2 U2 R2 B U F' U' B R F L B';2026-03-05 23:17:23;10.39
11296;8.32;;D2 L B' D B' U' R F' R' U2 F2 L2 U2 R2 B' D2 F' D2 F2 D2 B;2026-03-05 23:17:55;8.32
11297;9.45;;U' F2 D2 L' B2 R F2 R' D2 R D2 R2 U' F L F2 U2 B2 L2 U;2026-03-05 23:18:14;9.45
11298;10.70;;D2 R2 F R B' U D' R' L2 F2 L' D2 L' B2 U2 R2 U2 F L;2026-03-05 23:18:39;10.7
11299;9.09;;R B2 D R2 D B2 L2 F2 R2 D2 U' B2 R2 L' U B' F L2 U2 R';2026-03-05 23:18:57;9.09
11300;9.63;;L B2 R' L2 F' R' B' R2 B2 D F2 D L2 D L2 F2 L2 U' L U B2;2026-03-05 23:19:19;9.63
11301;9.41;;B2 L2 U L2 D' U2 R2 U' F2 U' F' R' D' U R2 U2 B D L U2;2026-03-05 23:19:36;9.41
11302;9.85;;D' L B2 L2 B2 F2 L F2 D2 R' D2 R2 B' D' F' R' D2 L' U' B';2026-03-05 23:20:02;9.85
11303;12.14;;D F' R' U2 F' B2 U R L' B2 U2 B2 U R2 B2 D' R2 B2 L2 U F';2026-03-05 23:20:19;12.14
11304;12.31;;B2 D2 L2 D2 R2 F2 R2 D F2 U' R2 L' B U2 F D2 U' F U L U2;2026-03-05 23:20:40;12.31
11305;9.83;;R2 F B' R' U' D L' U' B' R2 F2 U R2 U' L2 U2 B2 D R2 D L2;2026-03-05 23:21:13;9.83
11306;9.41;;U2 F2 D' F2 D L2 U B2 D2 F2 L2 U2 B' L F2 L2 D L' U' B' R';2026-03-05 23:21:47;9.41
11307;8.85;;D B' U D2 R2 F' R' U2 F U2 F2 U2 L2 D2 R2 B2 U2 B' U' R;2026-03-05 23:22:09;8.85
11308;9.60;;D' F2 L F2 L F2 R' D2 F2 D2 L' B' D U2 F2 L B D U2;2026-03-05 23:23:02;9.6
11309;9.91;;U L2 D F2 D' R2 U2 F2 L2 F2 L' U' B L' D F D L2 U;2026-03-05 23:23:26;9.91
11310;8.74;;L' F D B' R2 L B' D2 F R U2 L' F2 L D2 B2 L' D2 R2 D2 L';2026-03-05 23:23:49;8.74
